Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
Oracle MySQL Server <= 5.6.48 Security Update (cpujul2020) - Linux,['Oracle MySQL Server is prone to multiple vulnerabilities.'],"['Installed version: 5.5.47', 'Fixed version: 5.6.49', 'Installation path / port: 3306/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Oracle MySQL Server <= 5.6.48 Security Update (cpujul2020) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.144285', 'Version used: 2025-09-09T05:38:49Z']","['Product: cpe:/a:mysql:mysql:5.5.47-', 'Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)', 'OID: 1.3.6.1.4.1.25623.1.0.100152)']",[],"['Solution type: VendorFix', 'Update to version 5.6.49 or later.']",[],[],['7.5'],,,HIGH,"['cve: CVE-2020-1967', 'cve: CVE-2020-14539', 'cve: CVE-2020-14559', 'url: https://www.oracle.com/security-alerts/cpujul2020.html#AppendixMSQL', 'advisory-id: cpujul2020', 'cert-bund: WID-SEC-2024-0794', 'cert-bund: WID-SEC-2023-3080', 'cert-bund: CB-K21/1088', 'cert-bund: CB-K21/0070', 'cert-bund: CB-K20/1023', 'cert-bund: CB-K20/1017', 'cert-bund: CB-K20/0711', 'cert-bund: CB-K20/0708', 'cert-bund: CB-K20/0357', 'dfn-cert: DFN-CERT-2021-2192', 'dfn-cert: DFN-CERT-2021-0830', 'dfn-cert: DFN-CERT-2021-0826', 'dfn-cert: DFN-CERT-2021-0444', 'dfn-cert: DFN-CERT-2021-0140', 'dfn-cert: DFN-CERT-2020-2295', 'dfn-cert: DFN-CERT-2020-2286', 'dfn-cert: DFN-CERT-2020-2006', 'dfn-cert: DFN-CERT-2020-1827', 'dfn-cert: DFN-CERT-2020-1788', 'dfn-cert: DFN-CERT-2020-1508', 'dfn-cert: DFN-CERT-2020-0956', 'dfn-cert: DFN-CERT-2020-0930', 'dfn-cert: DFN-CERT-2020-0841', 'dfn-cert: DFN-CERT-2020-0824', 'dfn-cert: DFN-CERT-2020-0822']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
Oracle MySQL Server <= 5.7.33 / 8.0 <= 8.0.23 Security Update (cpuapr2021) - Linux,"['Oracle MySQL Server is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.47', 'Fixed version: 5.7.34', 'Installation path / port: 3306/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Oracle MySQL Server <= 5.7.33 / 8.0 <= 8.0.23 Security Update (cpuapr2021) - Li.', 'OID:1.3.6.1.4.1.25623.1.0.145795', 'Version used: 2025-09-09T05:38:49Z']","['Product: cpe:/a:mysql:mysql:5.5.47-', 'Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)', 'OID: 1.3.6.1.4.1.25623.1.0.100152)']",[],"['Solution type: VendorFix', 'Update to version 5.7.34, 8.0.24 or later.']",[],[],['7.5'],,,HIGH,"['cve: CVE-2020-1967', 'cve: CVE-2020-14539', 'cve: CVE-2020-14559', 'url: https://www.oracle.com/security-alerts/cpujul2020.html#AppendixMSQL', 'advisory-id: cpujul2020', 'cert-bund: WID-SEC-2024-0794', 'cert-bund: WID-SEC-2023-3080', 'cert-bund: CB-K21/1088', 'cert-bund: CB-K21/0070', 'cert-bund: CB-K20/1023', 'cert-bund: CB-K20/1017', 'cve: CVE-2021-3449', 'cve: CVE-2021-3450', 'cve: CVE-2021-23840', 'cve: CVE-2021-23841', 'cve: CVE-2021-2307', 'cve: CVE-2021-2304', 'cve: CVE-2021-2180', 'cve: CVE-2021-2194', 'cve: CVE-2021-2166', 'cve: CVE-2021-2179', 'cve: CVE-2021-2226', 'cve: CVE-2021-2169', 'cve: CVE-2021-2146', 'cve: CVE-2021-2174', 'cve: CVE-2021-2171', 'cve: CVE-2021-2162', 'url: https://www.oracle.com/security-alerts/cpuapr2021.html#AppendixMSQL', 'advisory-id: cpuapr2021', 'cert-bund: WID-SEC-2026-0180', 'cert-bund: WID-SEC-2025-0227']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2025-0227,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2024-0794,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2023-0065,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-1894,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-1320,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-1303,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-1294,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0751,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0676,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0671,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0669,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0602,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K22/0476,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K22/0061,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/1097,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/1095,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/1065,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0785,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0770,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0573,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0572,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0565,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0421,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0412,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0409,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0389,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0317,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K21/0185,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-0121,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-0076,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-0024,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2527,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2394,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2223,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2216,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2214,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2197,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2196,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2190,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2021-2155,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
Oracle MySQL Server <= 5.7.36 / 8.0 <= 8.0.27 Security Update (cpujan2022) - Linux,[],[],[],"['cpe:/a:mysql:mysql:5.5.47-', 'Detected by MariaDB / Oracle MySQL Detection (MySQL Protocol) (OID: 1.3.6.1.4.1.  ->25623.1.0.100152)']",[],[],[],[],['7.5'],,,HIGH,"['dfn-cert: DFN-CERT-2021-2126', 'dfn-cert: DFN-CERT-2021-1996', 'dfn-cert: DFN-CERT-2021-1825', 'dfn-cert: DFN-CERT-2021-1803', 'dfn-cert: DFN-CERT-2021-1740', 'dfn-cert: DFN-CERT-2021-1670', 'dfn-cert: DFN-CERT-2021-1660', 'dfn-cert: DFN-CERT-2021-1549', 'dfn-cert: DFN-CERT-2021-1547', 'dfn-cert: DFN-CERT-2021-1537', 'dfn-cert: DFN-CERT-2021-1500', 'dfn-cert: DFN-CERT-2021-1418', 'dfn-cert: DFN-CERT-2021-1330', 'dfn-cert: DFN-CERT-2021-1132', 'dfn-cert: DFN-CERT-2021-1129', 'dfn-cert: DFN-CERT-2021-1128', 'dfn-cert: DFN-CERT-2021-1098', 'dfn-cert: DFN-CERT-2021-1070', 'dfn-cert: DFN-CERT-2021-1061', 'dfn-cert: DFN-CERT-2021-0984', 'dfn-cert: DFN-CERT-2021-0884', 'dfn-cert: DFN-CERT-2021-0862', 'dfn-cert: DFN-CERT-2021-0829', 'dfn-cert: DFN-CERT-2021-0821', 'dfn-cert: DFN-CERT-2021-0818', 'dfn-cert: DFN-CERT-2021-0813', 'dfn-cert: DFN-CERT-2021-0807', 'dfn-cert: DFN-CERT-2021-0806', 'dfn-cert: DFN-CERT-2021-0740', 'dfn-cert: DFN-CERT-2021-0696', 'dfn-cert: DFN-CERT-2021-0656', 'dfn-cert: DFN-CERT-2021-0630', 'dfn-cert: DFN-CERT-2021-0629', 'dfn-cert: DFN-CERT-2021-0409', 'dfn-cert: DFN-CERT-2021-0408', 'dfn-cert: DFN-CERT-2021-0379', 'dfn-cert: DFN-CERT-2021-0363']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
Oracle MySQL Server <= 5.7.36 / 8.0 <= 8.0.27 Security Update (cpujan2022) - Linux,['Oracle MySQL Server is prone to multiple vulnerabilities.'],"['Installed version: 5.5.47', 'Fixed version: 5.7.37', 'Installation path / port: 3306/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Oracle MySQL Server <= 5.7.36 / 8.0 <= 8.0.27 Security Update (cpujan2022) - Li.', '->..', 'OID:1.3.6.1.4.1.25623.1.0.147464', 'Version used: 2025-09-09T05:38:49Z']","['Product: cpe:/a:mysql:mysql:5.5.47-', 'Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)', 'OID: 1.3.6.1.4.1.25623.1.0.100152)']",[],"['Solution type: VendorFix', 'Update to version 5.7.37, 8.0.28 or later.']",[],[],['7.0'],3306.0,tcp,HIGH,"['cve: CVE-2021-22946', 'cve: CVE-2022-21367', 'cve: CVE-2022-21270', 'cve: CVE-2022-21304', 'cve: CVE-2022-21344', 'cve: CVE-2022-21303', 'cve: CVE-2022-21245', 'cve: CVE-2021-22947', 'url: https://www.oracle.com/security-alerts/cpujan2022.html#AppendixMSQL', 'advisory-id: cpujan2022', 'cert-bund: WID-SEC-2026-0180', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2023-2229', 'cert-bund: WID-SEC-2023-1350']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
Oracle MySQL Server <= 5.7.37 / 8.0 <= 8.0.28 Security Update (cpuapr2022) - Linux,['Oracle MySQL Server is prone to multiple vulnerabilities.'],[],[],"['cpe:/a:mysql:mysql:5.5.47-', 'Detected by MariaDB / Oracle MySQL Detection (MySQL Protocol) (OID: 1.3.6.1.4.1.  ->25623.1.0.100152)']",[],[],[],[],['7.5'],,,HIGH,"['cert-bund: WID-SEC-2023-1350', 'cert-bund: WID-SEC-2022-1908', 'cert-bund: WID-SEC-2022-1461', 'cert-bund: WID-SEC-2022-1335', 'cert-bund: WID-SEC-2022-1228', 'cert-bund: WID-SEC-2022-1056', 'cert-bund: WID-SEC-2022-0875', 'cert-bund: WID-SEC-2022-0751', 'cert-bund: WID-SEC-2022-0676', 'cert-bund: WID-SEC-2022-0393', 'cert-bund: WID-SEC-2022-0101', 'cert-bund: CB-K22/0316', 'cert-bund: CB-K22/0077', 'cert-bund: CB-K22/0062', 'cert-bund: CB-K22/0030', 'cert-bund: CB-K21/0991', 'cert-bund: CB-K21/0969', 'dfn-cert: DFN-CERT-2022-2376', 'dfn-cert: DFN-CERT-2022-2086', 'dfn-cert: DFN-CERT-2022-2073', 'dfn-cert: DFN-CERT-2022-2072', 'dfn-cert: DFN-CERT-2022-2047', 'dfn-cert: DFN-CERT-2022-1892', 'dfn-cert: DFN-CERT-2022-1692', 'dfn-cert: DFN-CERT-2022-1571', 'dfn-cert: DFN-CERT-2022-1143', 'dfn-cert: DFN-CERT-2022-0835', 'dfn-cert: DFN-CERT-2022-0586', 'dfn-cert: DFN-CERT-2022-0118', 'dfn-cert: DFN-CERT-2022-0112', 'dfn-cert: DFN-CERT-2022-0052', 'dfn-cert: DFN-CERT-2021-2527', 'dfn-cert: DFN-CERT-2021-1931']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
Oracle MySQL Server <= 5.7.37 / 8.0 <= 8.0.28 Security Update (cpuapr2022) - Linux,['Oracle MySQL Server is prone to multiple vulnerabilities.'],"['Installed version: 5.5.47', 'Fixed version: 5.7.38', 'Installation path / port: 3306/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Oracle MySQL Server <= 5.7.37 / 8.0 <= 8.0.28 Security Update (cpuapr2022) - Li.', '->..', 'OID:1.3.6.1.4.1.25623.1.0.113943', 'Version used: 2025-09-09T05:38:49Z']","['Product: cpe:/a:mysql:mysql:5.5.47-', 'Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)', 'OID: 1.3.6.1.4.1.25623.1.0.100152)']",[],"['Solution type: VendorFix', 'Update to version 5.7.38, 8.0.29 or later.']",[],[],['7.0'],3306.0,tcp,HIGH,"['cve: CVE-2022-0778', 'cve: CVE-2022-21454', 'cve: CVE-2022-21417', 'cve: CVE-2022-21427', 'cve: CVE-2022-21451', 'cve: CVE-2022-21444', 'cve: CVE-2022-21460', 'url: https://www.oracle.com/security-alerts/cpuapr2022.html#AppendixMSQL', 'advisory-id: cpuapr2022', 'cert-bund: WID-SEC-2026-0180', 'cert-bund: WID-SEC-2024-2086', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2024-1186', 'cert-bund: WID-SEC-2024-0794', 'cert-bund: WID-SEC-2023-1969', 'cert-bund: WID-SEC-2022-1335', 'cert-bund: WID-SEC-2022-1228', 'cert-bund: WID-SEC-2022-1081']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-1081,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0836,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0551,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0530,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0515,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0432,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0302,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0270,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0261,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0200,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0190,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0169,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: WID-SEC-2022-0065,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K22/0470,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K22/0468,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
cert-bund: CB-K22/0321,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2023-0081,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1928,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1837,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1667,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1370,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1294,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1264,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1205,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1116,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1115,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1114,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
dfn-cert: DFN-CERT-2022-1081,[],[],[],[],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
Oracle MySQL Denial Of Service Vulnerability (Feb 2017) - Linux,"['Oracle MySQL is prone to a denial of service (DoS) vulnerability.', 'Oracle MySQL Server is prone to a denial of service (DoS) vulnerability.']","['Installed version: 5.5.47', 'Fixed version: 5.6.21', 'Installation path / port: 3306/tcp', 'Fixed version: 5.7.42']","['Checks if a vulnerable version is present on the target host.', 'Details: Oracle MySQL Denial Of Service Vulnerability (Feb 2017) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.810604', 'Version used: 2025-09-09T05:38:49Z', 'Details: Oracle MySQL Server <= 5.7.41, 8.x <= 8.0.30 Security Update (cpuapr2023) - Lin.', 'OID:1.3.6.1.4.1.25623.1.0.149533']","['Product: cpe:/a:mysql:mysql:5.5.47-', 'Method: MariaDB / Oracle MySQL Detection (MySQL Protocol)', 'OID: 1.3.6.1.4.1.25623.1.0.100152)']",['Successful exploitation of this vulnerability will allow attackers to cause crash of applications using that MySQL client.'],"['Solution type: VendorFix', 'Upgrade to Oracle MySQL version 5.6.21 or 5.7.5 or later.', 'Update to version 5.7.42, 8.0.31 or later.']","['Multiple errors exist as,', ""- In sql-common/client.c script 'mysql_prune_stmt_list' function, the for loop adds elements to pruned_list without removing it from the existing list."", ""- If application gets disconnected just before it tries to prepare a new statement, 'mysql_prune_stmt_list' tries to detach all previously prepared statements.""]",[],['7.5'],,,HIGH,"['cve: CVE-2017-3302', 'url: https://bugs.mysql.com/bug.php?id=63363', 'url: https://bugs.mysql.com/bug.php?id=70429', 'url: http://www.openwall.com/lists/oss-security/2017/02/11/11', 'cert-bund: CB-K18/0224', 'cert-bund: CB-K17/1604', 'cert-bund: CB-K17/1298', 'cert-bund: CB-K17/1239', 'cert-bund: CB-K17/0657', 'cert-bund: CB-K17/0423', 'dfn-cert: DFN-CERT-2018-1276', 'dfn-cert: DFN-CERT-2018-0242', 'dfn-cert: DFN-CERT-2017-1675', 'dfn-cert: DFN-CERT-2017-1341', 'dfn-cert: DFN-CERT-2017-1282', 'dfn-cert: DFN-CERT-2017-0675', 'dfn-cert: DFN-CERT-2017-0430']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_raesene_bwapp,172.30.9.2
